Date,P_kPa,T_C
3/28/2021 9:45,75.203,7.983
3/28/2021 10:00,75.267,6.573
3/28/2021 10:15,75.236,7.079
3/28/2021 10:30,75.201,14.421
3/28/2021 10:45,75.27,13.173
3/28/2021 11:00,75.253,15.091
3/28/2021 11:15,75.292,17.95
3/28/2021 11:30,75.251,15.569
3/28/2021 11:45,75.19,12.401
3/28/2021 12:00,75.235,13.654
3/28/2021 12:15,75.232,17.57
3/28/2021 12:30,75.28,19.662
3/28/2021 12:45,75.257,21.473
3/28/2021 13:00,75.203,20.615
3/28/2021 13:15,75.224,19.377
3/28/2021 13:30,75.148,16.618
3/28/2021 13:45,75.175,17.284
3/28/2021 14:00,75.17,21.569
3/28/2021 14:15,75.175,23.292
3/28/2021 14:30,75.137,25.902
3/28/2021 14:45,75.133,24.738
3/28/2021 15:00,75.104,22.238
3/28/2021 15:15,75.07,19.187
3/28/2021 15:30,75.074,15.664
3/28/2021 15:45,75.071,12.497
3/28/2021 16:00,75.032,10.944
3/28/2021 16:15,75.019,10.651
3/28/2021 16:30,75.013,10.063
3/28/2021 16:45,75.026,9.866
3/28/2021 17:00,74.993,9.176
3/28/2021 17:15,74.97,8.481
3/28/2021 17:30,74.949,8.282
3/28/2021 17:45,74.942,7.481
3/28/2021 18:00,74.939,6.978
3/28/2021 18:15,74.908,6.37
3/28/2021 18:30,74.904,5.86
3/28/2021 18:45,74.888,5.347
3/28/2021 19:00,74.905,5.037
3/28/2021 19:15,74.962,3.998
3/28/2021 19:30,74.927,3.367
3/28/2021 19:45,74.903,2.517
3/28/2021 20:00,74.912,2.088
3/28/2021 20:15,74.893,3.155
3/28/2021 20:30,74.9,3.893
3/28/2021 20:45,74.911,3.893
3/28/2021 21:00,74.889,3.893
3/28/2021 21:15,74.861,3.998
3/28/2021 21:30,74.849,3.998
3/28/2021 21:45,74.833,3.893
3/28/2021 22:00,74.827,3.998
3/28/2021 22:15,74.827,3.998
3/28/2021 22:30,74.821,3.683
3/28/2021 22:45,74.776,3.472
3/28/2021 23:00,74.759,3.367
3/28/2021 23:15,74.748,3.367
3/28/2021 23:30,74.725,3.367
3/28/2021 23:45,74.714,3.367
3/29/2021 0:00,74.669,3.155
3/29/2021 0:15,74.623,2.943
3/29/2021 0:30,74.578,2.73
3/29/2021 0:45,74.499,2.73
3/29/2021 1:00,74.511,2.73
3/29/2021 1:15,74.488,2.73
3/29/2021 1:30,74.466,2.73
3/29/2021 1:45,74.476,2.517
3/29/2021 2:00,74.415,2.624
3/29/2021 2:15,74.377,2.943
3/29/2021 2:30,74.315,3.049
3/29/2021 2:45,74.243,3.367
3/29/2021 3:00,74.203,3.261
3/29/2021 3:15,74.215,3.261
3/29/2021 3:30,74.153,3.367
3/29/2021 3:45,74.153,3.367
3/29/2021 4:00,74.136,3.472
3/29/2021 4:15,74.153,3.578
3/29/2021 4:30,74.164,3.578
3/29/2021 4:45,74.186,3.155
3/29/2021 5:00,74.163,2.943
3/29/2021 5:15,74.14,2.73
3/29/2021 5:30,74.124,2.837
3/29/2021 5:45,74.14,2.73
3/29/2021 6:00,74.135,2.837
3/29/2021 6:15,74.158,2.837
3/29/2021 6:30,74.13,2.943
3/29/2021 6:45,74.102,3.049
3/29/2021 7:00,74.091,3.261
3/29/2021 7:15,74.103,3.683
3/29/2021 7:30,74.114,4.519
3/29/2021 7:45,74.108,4.831
3/29/2021 8:00,74.119,5.244
3/29/2021 8:15,74.051,5.244
3/29/2021 8:30,74.049,6.064
3/29/2021 8:45,74.024,7.782
3/29/2021 9:00,74.048,9.176
3/29/2021 9:15,73.977,11.236
3/29/2021 9:30,74.03,13.654
3/29/2021 9:45,74.034,16.141
3/29/2021 10:00,74.103,17.284
3/29/2021 10:15,74.099,18.901
3/29/2021 10:30,74.088,20.71
3/29/2021 10:45,74.089,21.664
3/29/2021 11:00,74.069,22.046
3/29/2021 11:15,74.024,22.046
3/29/2021 11:30,73.994,19.092
3/29/2021 11:45,73.923,17.855
3/29/2021 12:00,73.881,16.808
3/29/2021 12:15,73.894,21.569
3/29/2021 12:30,73.907,21.951
3/29/2021 12:45,73.925,23.773
3/29/2021 13:00,73.915,24.835
3/29/2021 13:15,73.884,24.931
3/29/2021 13:30,73.819,25.028
3/29/2021 13:45,73.833,24.062
3/29/2021 14:00,73.8,25.125
3/29/2021 14:15,73.773,21.664
3/29/2021 14:30,73.746,19.092
3/29/2021 14:45,73.797,21.378
3/29/2021 15:00,73.756,19.662
3/29/2021 15:15,73.768,14.9
3/29/2021 15:30,73.798,12.497
3/29/2021 15:45,73.79,10.357
3/29/2021 16:00,73.785,9.077
3/29/2021 16:15,73.805,8.581
3/29/2021 16:30,73.743,8.68
3/29/2021 16:45,73.772,8.581
3/29/2021 17:00,73.8,7.782
3/29/2021 17:15,73.793,6.978
3/29/2021 17:30,73.802,6.268
3/29/2021 17:45,73.849,5.244
3/29/2021 18:00,73.879,4.311
3/29/2021 18:15,73.911,3.049
3/29/2021 18:30,73.934,1.439
3/29/2021 18:45,73.929,0.563
3/29/2021 19:00,73.972,0.343
3/29/2021 19:15,73.985,-0.213
3/29/2021 19:30,74.019,-0.774
3/29/2021 19:45,74.028,-1.001
3/29/2021 20:00,74.022,-1.114
3/29/2021 20:15,74.026,-1.228
3/29/2021 20:30,74.035,-1.456
3/29/2021 20:45,74.048,-1.799
3/29/2021 21:00,74.072,-2.145
3/29/2021 21:15,74.097,-2.844
3/29/2021 21:30,74.098,-3.197
3/29/2021 21:45,74.083,-3.434
3/29/2021 22:00,74.076,-3.553
3/29/2021 22:15,74.057,-3.672
3/29/2021 22:30,74.061,-3.792
3/29/2021 22:45,74.061,-3.434
3/29/2021 23:00,74.046,-3.316
3/29/2021 23:15,74.072,-3.434
3/29/2021 23:30,74.054,-3.553
3/29/2021 23:45,74.009,-3.553
3/30/2021 0:00,74.035,-4.031
3/30/2021 0:15,74.031,-4.272
3/30/2021 0:30,74.043,-4.272
3/30/2021 0:45,74.076,-4.272
3/30/2021 1:00,74.095,-4.514
3/30/2021 1:15,74.083,-4.88
3/30/2021 1:30,74.093,-5.249
3/30/2021 1:45,74.122,-5.496
3/30/2021 2:00,74.148,-5.62
3/30/2021 2:15,74.143,-5.87
3/30/2021 2:30,74.127,-6.12
3/30/2021 2:45,74.178,-6.373
3/30/2021 3:00,74.2,-6.373
3/30/2021 3:15,74.175,-6.754
3/30/2021 3:30,74.201,-6.882
3/30/2021 3:45,74.203,-7.01
3/30/2021 4:00,74.245,-6.882
3/30/2021 4:15,74.248,-7.01
3/30/2021 4:30,74.273,-7.138
3/30/2021 4:45,74.273,-7.138
3/30/2021 5:00,74.29,-7.397
3/30/2021 5:15,74.295,-7.657
3/30/2021 5:30,74.289,-7.918
3/30/2021 5:45,74.316,-8.182
3/30/2021 6:00,74.321,-8.447
3/30/2021 6:15,74.334,-8.58
3/30/2021 6:30,74.321,-8.447
3/30/2021 6:45,74.31,-8.447
3/30/2021 7:00,74.316,-8.182
3/30/2021 7:15,74.323,-7.397
3/30/2021 7:30,74.362,-6.12
3/30/2021 7:45,74.375,-5.745
3/30/2021 8:00,74.373,-5.249
3/30/2021 8:15,74.385,-4.514
3/30/2021 8:30,74.404,-3.316
3/30/2021 8:45,74.425,-1.114
3/30/2021 9:00,74.415,-0.325
3/30/2021 9:15,74.399,1.33
3/30/2021 9:30,74.456,3.367
3/30/2021 9:45,74.49,5.037
3/30/2021 10:00,74.487,8.282
3/30/2021 10:15,74.544,8.282
3/30/2021 10:30,74.53,8.68
3/30/2021 10:45,74.535,9.472
3/30/2021 11:00,74.557,10.651
3/30/2021 11:15,74.551,11.236
3/30/2021 11:30,74.582,7.481
3/30/2021 11:45,74.552,4.102
3/30/2021 12:00,74.533,2.517
3/30/2021 12:15,74.485,4.102
3/30/2021 12:30,74.511,8.082
3/30/2021 12:45,74.53,12.013
3/30/2021 13:00,74.53,11.041
3/30/2021 13:15,74.522,14.613
3/30/2021 13:30,74.58,15.187
3/30/2021 13:45,74.504,13.173
3/30/2021 14:00,74.533,15.664
3/30/2021 14:15,74.532,15.378
3/30/2021 14:30,74.579,14.9
3/30/2021 14:45,74.583,13.942
3/30/2021 15:00,74.569,11.139
3/30/2021 15:15,74.637,8.581
3/30/2021 15:30,74.664,4.934
3/30/2021 15:45,74.664,0.674
3/30/2021 16:00,74.669,-0.774
3/30/2021 16:15,74.675,-1.799
3/30/2021 16:30,74.685,-2.377
3/30/2021 16:45,74.698,-3.079
3/30/2021 17:00,74.729,-3.672
3/30/2021 17:15,74.733,-4.152
3/30/2021 17:30,74.721,-4.514
3/30/2021 17:45,74.762,-4.758
3/30/2021 18:00,74.787,-5.249
3/30/2021 18:15,74.78,-5.87
3/30/2021 18:30,74.787,-6.12
3/30/2021 18:45,74.812,-6.246
3/30/2021 19:00,74.843,-6.12
3/30/2021 19:15,74.834,-6.246
3/30/2021 19:30,74.868,-6.246
3/30/2021 19:45,74.885,-6.499
3/30/2021 20:00,74.944,-6.626
3/30/2021 20:15,74.978,-6.626
3/30/2021 20:30,74.98,-6.754
3/30/2021 20:45,74.989,-6.626
3/30/2021 21:00,75.042,-6.499
3/30/2021 21:15,75.008,-6.499
3/30/2021 21:30,75.025,-6.754
3/30/2021 21:45,75.059,-6.754
3/30/2021 22:00,75.025,-6.754
3/30/2021 22:15,75.031,-7.01
3/30/2021 22:30,75.053,-7.01
3/30/2021 22:45,75.056,-7.138
3/30/2021 23:00,75.047,-7.267
3/30/2021 23:15,75.059,-7.267
3/30/2021 23:30,75.042,-7.01
3/30/2021 23:45,75.087,-7.01
3/31/2021 0:00,75.101,-7.138
3/31/2021 0:15,75.089,-7.138
3/31/2021 0:30,75.101,-7.138
3/31/2021 0:45,75.115,-7.267
3/31/2021 1:00,75.12,-7.527
3/31/2021 1:15,75.122,-7.657
3/31/2021 1:30,75.145,-7.657
3/31/2021 1:45,75.134,-7.657
3/31/2021 2:00,75.122,-7.657
3/31/2021 2:15,75.145,-7.657
3/31/2021 2:30,75.145,-7.657
3/31/2021 2:45,75.145,-7.657
3/31/2021 3:00,75.138,-7.918
3/31/2021 3:15,75.096,-8.05
3/31/2021 3:30,75.102,-7.787
3/31/2021 3:45,75.111,-7.657
3/31/2021 4:00,75.128,-7.397
3/31/2021 4:15,75.14,-7.397
3/31/2021 4:30,75.148,-7.267
3/31/2021 4:45,75.184,-7.397
3/31/2021 5:00,75.187,-7.527
3/31/2021 5:15,75.195,-7.397
3/31/2021 5:30,75.187,-7.527
3/31/2021 5:45,75.22,-7.527
3/31/2021 6:00,75.229,-7.397
3/31/2021 6:15,75.268,-7.138
3/31/2021 6:30,75.288,-7.01
3/31/2021 6:45,75.296,-6.882
3/31/2021 7:00,75.291,-6.626
3/31/2021 7:15,75.284,-5.87
3/31/2021 7:30,75.301,-5.249
3/31/2021 7:45,75.333,-4.758
3/31/2021 8:00,75.352,-4.636
3/31/2021 8:15,75.371,-3.792
3/31/2021 8:30,75.355,-2.962
3/31/2021 8:45,75.371,-1.228
3/31/2021 9:00,75.389,-0.549
3/31/2021 9:15,75.412,1.003
3/31/2021 9:30,75.432,3.155
3/31/2021 9:45,75.475,6.471
3/31/2021 10:00,75.517,9.077
3/31/2021 10:15,75.586,10.748
3/31/2021 10:30,75.605,12.11
3/31/2021 10:45,75.564,13.942
3/31/2021 11:00,75.583,14.9
3/31/2021 11:15,75.582,14.613
3/31/2021 11:30,75.532,12.497
3/31/2021 11:45,75.5,10.357
3/31/2021 12:00,75.509,10.553
3/31/2021 12:15,75.475,13.461
3/31/2021 12:30,75.532,16.618
3/31/2021 12:45,75.511,18.616
3/31/2021 13:00,75.518,17.665
3/31/2021 13:15,75.537,18.426
3/31/2021 13:30,75.518,18.521
3/31/2021 13:45,75.521,19.472
3/31/2021 14:00,75.515,21.091
3/31/2021 14:15,75.53,21.187
3/31/2021 14:30,75.532,20.329
3/31/2021 14:45,75.562,20.234
3/31/2021 15:00,75.54,19.948
3/31/2021 15:15,75.55,15.187
3/31/2021 15:30,75.548,11.139
3/31/2021 15:45,75.586,6.877
3/31/2021 16:00,75.551,5.347
3/31/2021 16:15,75.568,4.623
3/31/2021 16:30,75.552,4.311
3/31/2021 16:45,75.574,3.893
3/31/2021 17:00,75.573,3.472
3/31/2021 17:15,75.572,3.049
3/31/2021 17:30,75.61,2.517
3/31/2021 17:45,75.596,1.872
3/31/2021 18:00,75.614,1.003
3/31/2021 18:15,75.62,-0.437
3/31/2021 18:30,75.626,-1.456
3/31/2021 18:45,75.625,-2.03
3/31/2021 19:00,75.634,-2.261
3/31/2021 19:15,75.638,-2.377
3/31/2021 19:30,75.645,-2.261
3/31/2021 19:45,75.67,-2.03
3/31/2021 20:00,75.685,-2.145
3/31/2021 20:15,75.699,-2.844
3/31/2021 20:30,75.703,-3.316
3/31/2021 20:45,75.722,-3.553
3/31/2021 21:00,75.703,-3.672
3/31/2021 21:15,75.718,-3.792
3/31/2021 21:30,75.692,-4.031
3/31/2021 21:45,75.699,-4.272
3/31/2021 22:00,75.673,-4.514
3/31/2021 22:15,75.669,-4.758
3/31/2021 22:30,75.675,-5.003
3/31/2021 22:45,75.656,-5.125
3/31/2021 23:00,75.626,-5.249
3/31/2021 23:15,75.626,-5.249
3/31/2021 23:30,75.621,-5.496
3/31/2021 23:45,75.599,-5.496
4/1/2021 0:00,75.602,-5.62
4/1/2021 0:15,75.572,-5.745
4/1/2021 0:30,75.56,-4.88
4/1/2021 0:45,75.561,-4.514
4/1/2021 1:00,75.547,-4.031
4/1/2021 1:15,75.562,-3.792
4/1/2021 1:30,75.542,-2.844
4/1/2021 1:45,75.527,-1.799
4/1/2021 2:00,75.523,-1.114
4/1/2021 2:15,75.53,-1.001
4/1/2021 2:30,75.505,-1.799
4/1/2021 2:45,75.487,-0.213
4/1/2021 3:00,75.505,0.674
4/1/2021 3:15,75.489,0.784
4/1/2021 3:30,75.511,0.784
4/1/2021 3:45,75.51,0.563
4/1/2021 4:00,75.489,0.01
4/1/2021 4:15,75.48,-0.325
4/1/2021 4:30,75.494,-0.662
4/1/2021 4:45,75.472,-1.228
4/1/2021 5:00,75.463,-1.001
4/1/2021 5:15,75.467,-0.549
4/1/2021 5:30,75.492,-0.325
4/1/2021 5:45,75.49,-1.114
4/1/2021 6:00,75.468,-2.03
4/1/2021 6:15,75.451,-2.494
4/1/2021 6:30,75.422,-2.61
4/1/2021 6:45,75.425,-2.377
4/1/2021 7:00,75.44,-2.494
4/1/2021 7:15,75.443,-1.341
4/1/2021 7:30,75.452,2.303
4/1/2021 7:45,75.462,4.311
4/1/2021 8:00,75.494,5.552
4/1/2021 8:15,75.481,6.37
4/1/2021 8:30,75.464,7.582
4/1/2021 8:45,75.468,8.779
4/1/2021 9:00,75.491,9.472
4/1/2021 9:15,75.474,10.748
4/1/2021 9:30,75.491,13.076
4/1/2021 9:45,75.493,14.9
4/1/2021 10:00,75.528,16.808
4/1/2021 10:15,75.537,18.711
4/1/2021 10:30,75.547,20.138
4/1/2021 10:45,75.555,20.043
4/1/2021 11:00,75.538,20.805
4/1/2021 11:15,75.527,22.046
4/1/2021 11:30,75.476,20.043
4/1/2021 11:45,75.398,18.616
4/1/2021 12:00,75.39,18.14
4/1/2021 12:15,75.347,20.519
4/1/2021 12:30,75.342,24.545
4/1/2021 12:45,75.349,25.805
4/1/2021 13:00,75.351,26.585
4/1/2021 13:15,75.354,28.953
4/1/2021 13:30,75.351,29.652
4/1/2021 13:45,75.334,28.655
4/1/2021 14:00,75.313,27.567
4/1/2021 14:15,75.308,28.159
4/1/2021 14:30,75.342,28.953
4/1/2021 14:45,75.294,28.853
4/1/2021 15:00,75.266,28.258
4/1/2021 15:15,75.217,22.238
4/1/2021 15:30,75.187,18.996
4/1/2021 15:45,75.177,14.9
4/1/2021 16:00,75.174,12.787
4/1/2021 16:15,75.168,11.916
4/1/2021 16:30,75.168,11.431
4/1/2021 16:45,75.14,10.846
4/1/2021 17:00,75.146,10.259
4/1/2021 17:15,75.134,9.768
4/1/2021 17:30,75.146,8.182
4/1/2021 17:45,75.132,7.682
4/1/2021 18:00,75.138,6.471
4/1/2021 18:15,75.163,5.655
4/1/2021 18:30,75.164,3.788
4/1/2021 18:45,75.156,2.837
4/1/2021 19:00,75.154,2.195
4/1/2021 19:15,75.17,1.872
4/1/2021 19:30,75.151,1.548
4/1/2021 19:45,75.178,1.221
4/1/2021 20:00,75.165,1.003
4/1/2021 20:15,75.16,1.112
4/1/2021 20:30,75.151,0.563
4/1/2021 20:45,75.151,0.563
4/1/2021 21:00,75.154,1.003
4/1/2021 21:15,75.119,0.784
4/1/2021 21:30,75.133,1.221
4/1/2021 21:45,75.136,1.872
4/1/2021 22:00,75.129,1.548
4/1/2021 22:15,75.126,1.112
4/1/2021 22:30,75.103,0.893
4/1/2021 22:45,75.105,0.343
4/1/2021 23:00,75.083,-0.213
4/1/2021 23:15,75.083,-0.213
4/1/2021 23:30,75.068,-0.662
4/1/2021 23:45,75.061,-0.774
4/2/2021 0:00,75.046,-0.662
4/2/2021 0:15,75.064,1.003
4/2/2021 0:30,75.095,1.548
4/2/2021 0:45,75.07,2.088
4/2/2021 1:00,75.05,1.548
4/2/2021 1:15,75.013,0.893
4/2/2021 1:30,75.005,0.563
4/2/2021 1:45,75,1.656
4/2/2021 2:00,75.01,2.624
4/2/2021 2:15,75.026,2.303
4/2/2021 2:30,75.066,2.837
4/2/2021 2:45,75.025,2.088
4/2/2021 3:00,74.988,1.439
4/2/2021 3:15,75.024,1.872
4/2/2021 3:30,75.013,0.893
4/2/2021 3:45,75.008,0.232
4/2/2021 4:00,74.973,0.01
4/2/2021 4:15,75.01,0.453
4/2/2021 4:30,75.005,0.563
4/2/2021 4:45,75,0.674
4/2/2021 5:00,75.013,1.872
4/2/2021 5:15,75.076,2.195
4/2/2021 5:30,75.067,1.439
4/2/2021 5:45,75.084,0.563
4/2/2021 6:00,75.064,0.232
4/2/2021 6:15,75.087,0.232
4/2/2021 6:30,75.093,0.343
4/2/2021 6:45,75.112,0.674
4/2/2021 7:00,75.133,1.221
4/2/2021 7:15,75.153,1.98
4/2/2021 7:30,75.174,3.155
4/2/2021 7:45,75.164,4.207
4/2/2021 8:00,75.156,6.166
4/2/2021 8:15,75.137,7.782
4/2/2021 8:30,75.149,9.373
4/2/2021 8:45,75.132,9.965
4/2/2021 9:00,75.105,11.041
4/2/2021 9:15,75.079,12.69
4/2/2021 9:30,75.107,15.378
4/2/2021 9:45,75.115,19.472
4/2/2021 10:00,75.128,21.951
4/2/2021 10:15,75.143,23.677
4/2/2021 10:30,75.161,24.545
4/2/2021 10:45,75.165,25.028
4/2/2021 11:00,75.112,24.448
4/2/2021 11:15,75.118,22.621
4/2/2021 11:30,75.131,22.046
4/2/2021 11:45,75.179,23.1
4/2/2021 12:00,75.122,22.429
4/2/2021 12:15,75.101,20.901
4/2/2021 12:30,75.214,25.125
4/2/2021 12:45,75.199,27.173
4/2/2021 13:00,75.237,28.06
4/2/2021 13:15,75.226,28.853
4/2/2021 13:30,75.232,29.452
4/2/2021 13:45,75.235,29.953
4/2/2021 14:00,75.178,28.357
4/2/2021 14:15,75.232,29.853
4/2/2021 14:30,75.258,31.676
4/2/2021 14:45,75.251,32.291
4/2/2021 15:00,75.216,31.37
4/2/2021 15:15,75.162,23.581
4/2/2021 15:30,75.142,20.805
4/2/2021 15:45,75.138,17.475
4/2/2021 16:00,75.123,15.473
4/2/2021 16:15,75.135,14.709
4/2/2021 16:30,75.135,13.942
4/2/2021 16:45,75.139,13.269
4/2/2021 17:00,75.172,12.497
4/2/2021 17:15,75.154,11.625
4/2/2021 17:30,75.178,10.455
4/2/2021 17:45,75.211,8.581
4/2/2021 18:00,75.225,7.079
4/2/2021 18:15,75.241,5.86
4/2/2021 18:30,75.265,4.831
4/2/2021 18:45,75.265,4.207
4/2/2021 19:00,75.293,3.683
4/2/2021 19:15,75.326,3.683
4/2/2021 19:30,75.326,3.472
4/2/2021 19:45,75.342,3.155
4/2/2021 20:00,75.331,2.943
4/2/2021 20:15,75.335,2.41
4/2/2021 20:30,75.372,1.872
4/2/2021 20:45,75.398,1.548
4/2/2021 21:00,75.391,1.221
4/2/2021 21:15,75.397,1.33
4/2/2021 21:30,75.402,1.221
4/2/2021 21:45,75.423,1.003
4/2/2021 22:00,75.388,0.784
4/2/2021 22:15,75.409,0.563
4/2/2021 22:30,75.387,0.563
4/2/2021 22:45,75.38,0.453
4/2/2021 23:00,75.38,0.453
4/2/2021 23:15,75.374,0.343
4/2/2021 23:30,75.378,0.232
4/2/2021 23:45,75.367,0.232
4/3/2021 0:00,75.367,0.232
4/3/2021 0:15,75.378,0.232
4/3/2021 0:30,75.388,0.01
4/3/2021 0:45,75.35,0.121
4/3/2021 1:00,75.372,0.121
4/3/2021 1:15,75.345,0.232
4/3/2021 1:30,75.369,0.453
4/3/2021 1:45,75.362,0.343
4/3/2021 2:00,75.353,0.563
4/3/2021 2:15,75.359,0.674
4/3/2021 2:30,75.369,0.453
4/3/2021 2:45,75.374,0.343
4/3/2021 3:00,75.369,0.453
4/3/2021 3:15,75.385,0.343
4/3/2021 3:30,75.382,0.674
4/3/2021 3:45,75.369,0.453
4/3/2021 4:00,75.365,0.01
4/3/2021 4:15,75.346,-0.325
4/3/2021 4:30,75.37,-0.102
4/3/2021 4:45,75.378,0.232
4/3/2021 5:00,75.383,0.121
4/3/2021 5:15,75.388,0.01
4/3/2021 5:30,75.383,0.121
4/3/2021 5:45,75.406,0.121
4/3/2021 6:00,75.417,0.121
4/3/2021 6:15,75.468,0.232
4/3/2021 6:30,75.468,0.232
4/3/2021 6:45,75.47,0.453
4/3/2021 7:00,75.484,0.893
4/3/2021 7:15,75.502,2.195
4/3/2021 7:30,75.479,4.415
4/3/2021 7:45,75.502,6.775
4/3/2021 8:00,75.502,8.779
4/3/2021 8:15,75.53,10.748
4/3/2021 8:30,75.526,12.594
4/3/2021 8:45,75.532,14.517
4/3/2021 9:00,75.544,15.569
4/3/2021 9:15,75.521,16.903
4/3/2021 9:30,75.548,18.996
4/3/2021 9:45,75.578,22.525
4/3/2021 10:00,75.584,25.028
4/3/2021 10:15,75.576,26.195
4/3/2021 10:30,75.617,26.781
4/3/2021 10:45,75.617,28.258
4/3/2021 11:00,75.561,25.708
4/3/2021 11:15,75.609,28.754
4/3/2021 11:30,75.606,28.655
4/3/2021 11:45,75.574,27.961
4/3/2021 12:00,75.551,25.416
4/3/2021 12:15,75.516,24.351
4/3/2021 12:30,75.592,28.555
4/3/2021 12:45,75.549,29.452
4/3/2021 13:00,75.582,31.472
4/3/2021 13:15,75.566,30.862
4/3/2021 13:30,75.543,30.862
4/3/2021 13:45,75.543,32.6
4/3/2021 14:00,75.561,34.268
4/3/2021 14:15,75.508,33.014
4/3/2021 14:30,75.513,33.222
4/3/2021 14:45,75.514,33.743
4/3/2021 15:00,75.501,33.222
4/3/2021 15:15,75.439,25.805
4/3/2021 15:30,75.432,22.238
4/3/2021 15:45,75.42,18.616
4/3/2021 16:00,75.401,16.999
4/3/2021 16:15,75.388,16.427
4/3/2021 16:30,75.38,15.951
4/3/2021 16:45,75.383,14.709
4/3/2021 17:00,75.378,14.325
4/3/2021 17:15,75.411,12.304
4/3/2021 17:30,75.42,9.866
4/3/2021 17:45,75.41,8.282
4/3/2021 18:00,75.427,7.28
4/3/2021 18:15,75.44,6.674
4/3/2021 18:30,75.425,6.166
4/3/2021 18:45,75.438,5.552
4/3/2021 19:00,75.439,5.141
4/3/2021 19:15,75.45,4.519
4/3/2021 19:30,75.49,3.998
4/3/2021 19:45,75.489,3.788
4/3/2021 20:00,75.5,3.578
4/3/2021 20:15,75.495,3.472
4/3/2021 20:30,75.506,3.472
4/3/2021 20:45,75.505,3.261
4/3/2021 21:00,75.505,3.049
4/3/2021 21:15,75.488,2.943
4/3/2021 21:30,75.498,2.73
4/3/2021 21:45,75.47,2.624
4/3/2021 22:00,75.481,2.624
4/3/2021 22:15,75.486,2.517
4/3/2021 22:30,75.48,2.41
4/3/2021 22:45,75.474,2.303
4/3/2021 23:00,75.451,2.088
4/3/2021 23:15,75.446,2.195
4/3/2021 23:30,75.435,2.195
4/3/2021 23:45,75.428,1.872
4/4/2021 0:00,75.416,1.656
4/4/2021 0:15,75.404,1.656
4/4/2021 0:30,75.393,1.656
4/4/2021 0:45,75.387,1.548
4/4/2021 1:00,75.381,1.439
4/4/2021 1:15,75.358,1.439
4/4/2021 1:30,75.352,1.33
4/4/2021 1:45,75.346,1.221
4/4/2021 2:00,75.318,1.33
4/4/2021 2:15,75.302,1.439
4/4/2021 2:30,75.296,1.33
4/4/2021 2:45,75.29,1.221
4/4/2021 3:00,75.283,1.112
4/4/2021 3:15,75.277,1.003
4/4/2021 3:30,75.277,1.003
4/4/2021 3:45,75.282,0.893
4/4/2021 4:00,75.288,1.003
4/4/2021 4:15,75.295,1.112
4/4/2021 4:30,75.293,0.893
4/4/2021 4:45,75.282,0.893
4/4/2021 5:00,75.281,0.674
4/4/2021 5:15,75.274,0.563
4/4/2021 5:30,75.281,0.674
4/4/2021 5:45,75.308,0.563
4/4/2021 6:00,75.308,0.563
4/4/2021 6:15,75.332,0.784
4/4/2021 6:30,75.349,0.893
4/4/2021 6:45,75.357,1.221
4/4/2021 7:00,75.337,1.656
4/4/2021 7:15,75.342,2.943
4/4/2021 7:30,75.348,5.552
4/4/2021 7:45,75.358,7.481
4/4/2021 8:00,75.359,9.077
4/4/2021 8:15,75.344,10.161
4/4/2021 8:30,75.32,12.787
4/4/2021 8:45,75.326,15.473
4/4/2021 9:00,75.341,17.475
4/4/2021 9:15,75.323,18.426
4/4/2021 9:30,75.324,20.519
4/4/2021 9:45,75.341,21.282
4/4/2021 10:00,75.338,22.142
4/4/2021 10:15,75.314,19.948
4/4/2021 10:30,75.315,22.142
4/4/2021 10:45,75.294,20.615
4/4/2021 11:00,75.255,21.091
4/4/2021 11:15,75.291,26.488
4/4/2021 11:30,75.245,21.76
4/4/2021 11:45,75.217,20.996
4/4/2021 12:00,75.198,21.091
4/4/2021 12:15,75.183,22.238
4/4/2021 12:30,75.231,27.468
4/4/2021 12:45,75.191,27.665
4/4/2021 13:00,75.218,28.555
4/4/2021 13:15,75.2,30.76
4/4/2021 13:30,75.203,30.054
4/4/2021 13:45,75.181,30.054
4/4/2021 14:00,75.157,27.272
4/4/2021 14:15,75.144,29.152
4/4/2021 14:30,75.118,28.655
4/4/2021 14:45,75.106,30.659
4/4/2021 15:00,75.056,28.456
4/4/2021 15:15,75.036,22.238
4/4/2021 15:30,75.016,20.138
4/4/2021 15:45,75.063,17.57
4/4/2021 16:00,75.019,15.951
4/4/2021 16:15,75.017,15.378
4/4/2021 16:30,75.029,14.613
4/4/2021 16:45,75.108,13.846
4/4/2021 17:00,75.117,12.787
4/4/2021 17:15,75.08,12.207
4/4/2021 17:30,75.048,11.041
4/4/2021 17:45,75.02,9.965
4/4/2021 18:00,75.023,8.879
4/4/2021 18:15,75.017,8.082
